8263	(22404)	..chhhh
8264	(22403)	.cccv..
8265	(22402)	..c.v..
8266	(22401)	vqq.vs.
8267	(22400)	vqq.vs.
8268	(22399)	v.csss.
8269	(22398)	vccc...
8270	(22397)	qqc....
8271	(22396)	qqhhhh.
8272	(22395)	.v..s..
8273	(22394)	.v..s..
8274	(22393)	.vsssc.
8275	(22392)	.v..ccc
8276	(22391)	.hhhhc.
8277	(22390)	qqs....
8278	(22389)	qqs..v.
8279	(22388)	sss..v.
8280	(22387)	.c...v.
8281	(22386)	ccc..v.
8282	(22385)	.chhhh.
8283	(22384)	....s..
8284	(22383)	....s..
8285	(22382)	qqsssc.
8286	(22381)	qq..ccc
8287	(22380)	.v...c.
8288	(22379)	.v..qq.
8289	(22378)	.v..qq.
8290	(22377)	.v...s.
8291	(22376)	.hhhhs.
8292	(22375)	..csss.
8293	(22374)	.ccc...
8294	(22373)	..chhhh
8295	(22372)	..qq...
8296	(22371)	..qq...
8297	(22370)	..v....
8298	(22369)	.vv....
8299	(22368)	.vv.s..
8300	(22367)	.vv.s..
8301	(22366)	.vsss..
8302	(22365)	hhhh...
8303	(22364)	..v....
8304	(22363)	..v..c.
8305	(22362)	..v.ccc
8306	(22361)	.cv.sc.
8307	(22360)	ccc.s..
8308	(22359)	.csss..
8309	(22358)	.hhhh..
8310	(22357)	....sqq
8311	(22356)	....sqq
8312	(22355)	..sssc.
8313	(22354)	....ccc
8314	(22353)	qq...c.
8315	(22352)	qq.hhhh
8316	(22351)	.vqq...
8317	(22350)	.vqq...
8318	(22349)	.v.s.c.
8319	(22348)	.v.sccc
8320	(22347)	.sss.c.
8321	(22346)	..hhhh.
8322	(22345)	..v.v..
8323	(22344)	..v.v..
8324	(22343)	..v.v..
8325	(22342)	..v.v..
8326	(22341)	..qqs..
8327	(22340)	..qqs..
8328	(22339)	..sss..
8329	(22338)	..c....
8330	(22337)	.ccc...
8331	(22336)	..c....
8332	(22335)	.hhhh..
8333	(22334)	....qq.
8334	(22333)	....qq.
8335	(22332)	...s.v.
8336	(22331)	...s.v.
8337	(22330)	.sss.v.
8338	(22329)	hhhh.v.
8339	(22328)	...v.c.
8340	(22327)	...vccc
8341	(22326)	.qqvsc.
8342	(22325)	.qqvs..
8343	(22324)	..sss..
8344	(22323)	...c...
8345	(22322)	..ccc..
8346	(22321)	...c...
8347	(22320)	hhhh...
8348	(22319)	..qq...
8349	(22318)	..qq...
8350	(22317)	..v....
8351	(22316)	..v....
8352	(22315)	..v..s.
8353	(22314)	..v..s.
8354	(22313)	..csss.
8355	(22312)	.ccc...
8356	(22311)	..c....
8357	(22310)	.qq....
8358	(22309)	.qq....
8359	(22308)	.v.....
8360	(22307)	.vhhhh.
8361	(22306)	.v.s...
8362	(22305)	.v.s...
8363	(22304)	.sss...
8364	(22303)	.c.....
8365	(22302)	ccc....
8366	(22301)	.c.....
8367	(22300)	hhhh...
8368	(22299)	...vqq.
8369	(22298)	...vqq.
8370	(22297)	...v.s.
8371	(22296)	.c.v.s.
8372	(22295)	cccsss.
8373	(22294)	.chhhh.
8374	(22293)	..v....
8375	(22292)	..v....
8376	(22291)	qqvs...
8377	(22290)	qqvs...
8378	(22289)	.sssc..
8379	(22288)	...ccc.
8380	(22287)	....c..
8381	(22286)	.hhhh..
8382	(22285)	..qq...
8383	(22284)	..qq...
8384	(22283)	..v....
8385	(22282)	..v....
8386	(22281)	..v.s..
8387	(22280)	..v.s..
8388	(22279)	..sss..
8389	(22278)	...c...
8390	(22277)	..ccc..
8391	(22276)	...c...
8392	(22275)	hhhh...
8393	(22274)	..qq.s.
8394	(22273)	..qq.s.
8395	(22272)	.v.sss.
8396	(22271)	.v.c...
8397	(22270)	.vccc..
8398	(22269)	.v.c...
8399	(22268)	.hhhh..
8400	(22267)	....v..
8401	(22266)	....v..
8402	(22265)	..qqv.s
8403	(22264)	..qqv.s
8404	(22263)	...csss
8405	(22262)	..ccc..
8406	(22261)	...c...
8407	(22260)	hhhh...
8408	(22259)	...qqs.
8409	(22258)	...qqs.
8410	(22257)	...sss.
8411	(22256)	..vhhhh
8412	(22255)	..v.v..
8413	(22254)	..v.v..
8414	(22253)	..v.v..
8415	(22252)	..c.v..
8416	(22251)	.cccs..
8417	(22250)	..c.s..
8418	(22249)	..sss..
8419	(22248)	...c...
8420	(22247)	..ccc..
8421	(22246)	...c...
8422	(22245)	..hhhh.
8423	(22244)	...qq.s
8424	(22243)	..vqq.s
8425	(22242)	..v.sss
8426	(22241)	qqv..c.
8427	(22240)	qqv.ccc
8428	(22239)	.hhhhc.
8429	(22238)	....v..
8430	(22237)	....v..
8431	(22236)	....v..
8432	(22235)	....v..
8433	(22234)	..qqs..
8434	(22233)	..qqs..
8435	(22232)	.csss..
8436	(22231)	ccc....
8437	(22230)	.chhhh.
8438	(22229)	..qq...
8439	(22228)	..qq...
8440	(22227)	..v....
8441	(22226)	..v....
8442	(22225)	..v.s..
8443	(22224)	..v.s..
8444	(22223)	..sss..
8445	(22222)	...c...
8446	(22221)	..ccc..
8447	(22220)	...c...
8448	(22219)	hhhh...
8449	(22218)	.qq....
8450	(22217)	.qq....
8451	(22216)	..v....
8452	(22215)	..v....
8453	(22214)	..v.s..
8454	(22213)	..v.s..
8455	(22212)	..sss..
8456	(22211)	...c...
8457	(22210)	..ccc..
8458	(22209)	...c...
8459	(22208)	..hhhh.
8460	(22207)	..qq...
8461	(22206)	..qq...
8462	(22205)	..v....
8463	(22204)	..v....
8464	(22203)	..vs.c.
8465	(22202)	..vsccc
8466	(22201)	.sss.c.
8467	(22200)	...hhhh
8468	(22199)	......s
8469	(22198)	......s
8470	(22197)	..v.sss
8471	(22196)	qqv.v..
8472	(22195)	qqv.v..
8473	(22194)	.cv.v.s
8474	(22193)	ccc.v.s
8475	(22192)	.c..sss
8476	(22191)	hhhhc..
8477	(22190)	...ccc.
8478	(22189)	....c..
8479	(22188)	..hhhh.
8480	(22187)	....qq.
8481	(22186)	....qq.
8482	(22185)	....v..
8483	(22184)	....v..
8484	(22183)	....v..
8485	(22182)	....v..
8486	(22181)	....s..
8487	(22180)	....s..
8488	(22179)	qqsssc.
8489	(22178)	qq..ccc
8490	(22177)	.hhhhc.
8491	(22176)	..v....
8492	(22175)	..v...s
8493	(22174)	..v...s
8494	(22173)	..vcsss
8495	(22172)	qqccc..
8496	(22171)	qq.cv..
8497	(22170)	hhhhv..
8498	(22169)	..qqv..
8499	(22168)	..qqv..
8500	(22167)	..s.c..
8501	(22166)	..sccc.
8502	(22165)	sss.c..
8503	(22164)	..hhhh.
8504	(22163)	..qq...
8505	(22162)	..qq...
8506	(22161)	..v....
8507	(22160)	..v....
8508	(22159)	..v.s..
8509	(22158)	..v.s..
8510	(22157)	.csss..
8511	(22156)	ccc....
8512	(22155)	.c.....
8513	(22154)	.hhhh..
8514	(22153)	....v..
8515	(22152)	....v..
8516	(22151)	.qq.vs.
8517	(22150)	.qq.vs.
8518	(22149)	..csss.
8519	(22148)	.ccc...
8520	(22147)	..chhhh
8521	(22146)	....v..
8522	(22145)	....v..
8523	(22144)	..qqvs.
8524	(22143)	..qqvs.
8525	(22142)	...sss.
8526	(22141)	...c...
8527	(22140)	..ccc..
8528	(22139)	...c...
8529	(22138)	...hhhh
8530	(22137)	...qq.s
8531	(22136)	..vqq.s
8532	(22135)	..v.sss
8533	(22134)	..v.c..
8534	(22133)	..vccc.
8535	(22132)	hhhhcqq
8536	(22131)	..v..qq
8537	(22130)	..v..c.
8538	(22129)	..v.ccc
8539	(22128)	..v..c.
8540	(22127)	..shhhh
8541	(22126)	..ssv..
8542	(22125)	ssssv..
8543	(22124)	.sssv..
8544	(22123)	...cv..
8545	(22122)	..ccc..
8546	(22121)	...c...
8547	(22120)	hhhh...
8548	(22119)	..v....
8549	(22118)	qqv.qq.
8550	(22117)	qqv.qq.
8551	(22116)	.cv..s.
8552	(22115)	ccc..s.
8553	(22114)	.c.sss.
8554	(22113)	hhhh...
8555	(22112)	.qq.s..
8556	(22111)	.qq.s..
8557	(22110)	..sss..
8558	(22109)	....c..
8559	(22108)	...ccc.
8560	(22107)	..v.c..
8561	(22106)	..vhhhh
8562	(22105)	v.v.s..
8563	(22104)	v.v.s..
8564	(22103)	v.sss..
8565	(22102)	v..c...
8566	(22101)	qqccc..
8567	(22100)	qq.c...
8568	(22099)	.hhhh..
8569	(22098)	...qq.s
8570	(22097)	...qq.s
8571	(22096)	....sss
8572	(22095)	....c..
8573	(22094)	...ccc.
8574	(22093)	....c..
8575	(22092)	...hhhh
8576	(22091)	.vqq...
8577	(22090)	.vqq...
8578	(22089)	vv.s...
8579	(22088)	vv.s...
8580	(22087)	vsssc..
8581	(22086)	v..ccc.
8582	(22085)	hhhhc..
8583	(22084)	.qq.s..
8584	(22083)	.qq.s..
8585	(22082)	..sss..
8586	(22081)	v..c...
8587	(22080)	v.ccc..
8588	(22079)	v..c...
8589	(22078)	v.hhhh.
8590	(22077)	vqq....
8591	(22076)	vqq....
8592	(22075)	v.s....
8593	(22074)	v.s....
8594	(22073)	sssc...
8595	(22072)	..ccc..
8596	(22071)	...c...
8597	(22070)	.hhhh..
8598	(22069)	...v...
8599	(22068)	...v...
8600	(22067)	...v.s.
8601	(22066)	...v.s.
8602	(22065)	...sss.
8603	(22064)	...c...
8604	(22063)	..ccc..
8605	(22062)	..vc...
8606	(22061)	..vhhhh
8607	(22060)	..v.s..
8608	(22059)	..v.s..
8609	(22058)	qqsss..
8610	(22057)	qq.c...
8611	(22056)	qqccc..
8612	(22055)	qq.c...
8613	(22054)	.hhhh..
8614	(22053)	....v..
8615	(22052)	....v..
8616	(22051)	....v..
8617	(22050)	qq.svc.
8618	(22049)	qq.sccc
8619	(22048)	.sss.c.
8620	(22047)	..hhhh.
8621	(22046)	..qqs..
8622	(22045)	.vqqs..
8623	(22044)	.vsss..
8624	(22043)	.v.c...
8625	(22042)	.vccc..
8626	(22041)	qqsc...
8627	(22040)	qqshhhh
8628	(22039)	sssc...
8629	(22038)	..ccc..
8630	(22037)	...c..v
8631	(22036)	.hhhh.v
8632	(22035)	...v..v
8633	(22034)	...v..v
8634	(22033)	...vqqs
8635	(22032)	...vqqs
8636	(22031)	...csss
8637	(22030)	..ccc..
8638	(22029)	...c...
8639	(22028)	..hhhh.
8640	(22027)	....qq.
8641	(22026)	....qq.
8642	(22025)	....v..
8643	(22024)	...sv..
8644	(22023)	...sv..
8645	(22022)	.sssvc.
8646	(22021)	hhhhccc
8647	(22020)	..v..c.
8648	(22019)	..v.qqs
8649	(22018)	..v.qqs
8650	(22017)	..vcsss
8651	(22016)	..ccc..
8652	(22015)	v..c.qq
8653	(22014)	vhhhhqq
8654	(22013)	v.s..c.
8655	(22012)	v.s.ccc
8656	(22011)	sss..c.
8657	(22010)	..hhhh.
8658	(22009)	....qqs
8659	(22008)	....qqs
8660	(22007)	....sss
8661	(22006)	...v.c.
8662	(22005)	...vccc
8663	(22004)	...v.c.
8664	(22003)	...vqq.
8665	(22002)	hhhhqq.
8666	(22001)	...s.c.
8667	(22000)	...sccc
8668	(21999)	.sss.c.
8669	(21998)	..hhhh.
8670	(21997)	....v..
8671	(21996)	....v..
8672	(21995)	....v..
8673	(21994)	....v..
8674	(21993)	vqq.s..
8675	(21992)	vqq.s..
8676	(21991)	v.sss..
8677	(21990)	v..c...
8678	(21989)	qqccc..
8679	(21988)	qq.c...
8680	(21987)	.chhhh.
8681	(21986)	ccc....
8682	(21985)	.cv....
8683	(21984)	..v....
8684	(21983)	..vv...
8685	(21982)	..vv...
8686	(21981)	qqsv.s.
8687	(21980)	qqsv.s.
8688	(21979)	ssssss.
8689	(21978)	.c.hhhh
8690	(21977)	ccchhhh
8691	(21976)	.cqq...
8692	(21975)	..qq...
8693	(21974)	..s....
8694	(21973)	..s.v..
8695	(21972)	sss.v..
8696	(21971)	.c..v..
8697	(21970)	ccc.v..
8698	(21969)	.chhhh.
8699	(21968)	....qq.
8700	(21967)	....qq.
8701	(21966)	.....s.
8702	(21965)	.....s.
8703	(21964)	...sss.
8704	(21963)	...hhhh
8705	(21962)	......v
8706	(21961)	.v....v
8707	(21960)	.v....v
8708	(21959)	.v....v
8709	(21958)	.vc.qqs
8710	(21957)	.cccqqs
8711	(21956)	..ccsss
8712	(21955)	..ccc..
8713	(21954)	...c...
8714	(21953)	...hhhh
8715	(21952)	...v...
8716	(21951)	...v...
8717	(21950)	.qqvs..
8718	(21949)	.qqvs..
8719	(21948)	..sss..
8720	(21947)	.qq.c..
8721	(21946)	.qqccc.
8722	(21945)	.v..c..
8723	(21944)	.vhhhh.
8724	(21943)	.v.s...
8725	(21942)	.v.s...
8726	(21941)	.sss...
8727	(21940)	...c...
8728	(21939)	..ccc..
8729	(21938)	...c...
8730	(21937)	...hhhh
8731	(21936)	....qq.
8732	(21935)	....qq.
8733	(21934)	....s..
8734	(21933)	....s..
8735	(21932)	..sss..
8736	(21931)	...c...
8737	(21930)	..ccc..
8738	(21929)	...c...
8739	(21928)	...hhhh
8740	(21927)	..qq...
8741	(21926)	..qq...
8742	(21925)	..v....
8743	(21924)	.vv....
8744	(21923)	.vv....
8745	(21922)	.vv....
8746	(21921)	.vc..s.
8747	(21920)	.ccc.s.
8748	(21919)	..csss.
8749	(21918)	.hhhh..
8750	(21917)	.v.....
8751	(21916)	.v.....
8752	(21915)	.v.....
8753	(21914)	.v.qq.s
8754	(21913)	.c.qq.s
8755	(21912)	ccc.sss
8756	(21911)	.chhhh.
8757	(21910)	...v...
8758	(21909)	...v...
8759	(21908)	..sv...
8760	(21907)	..sv...
8761	(21906)	sssc...
8762	(21905)	..ccc..
8763	(21904)	...c...
8764	(21903)	.hhhh..
8765	(21902)	..qq...
8766	(21901)	..qq...
8767	(21900)	...vqq.
8768	(21899)	...vqq.
8769	(21898)	.c.vs..
8770	(21897)	cccvs..
8771	(21896)	.csss..
8772	(21895)	.hhhh..
8773	(21894)	.v.....
8774	(21893)	.v.....
8775	(21892)	.v.s...
8776	(21891)	.v.s.qq
8777	(21890)	.ssscqq
8778	(21889)	...ccc.
8779	(21888)	hhhhc..
8780	(21887)	.qq....
8781	(21886)	.qq.v..
8782	(21885)	..s.v..
8783	(21884)	..s.v..
8784	(21883)	ssscv..
8785	(21882)	..ccc..
8786	(21881)	...c...
8787	(21880)	..hhhh.
8788	(21879)	....v..
8789	(21878)	.qq.v..
8790	(21877)	.qq.v.s
8791	(21876)	.c..v.s
8792	(21875)	ccc.sss
8793	(21874)	.chhhh.
8794	(21873)	..v.qq.
8795	(21872)	..v.qq.
8796	(21871)	..v.s..
8797	(21870)	..v.s..
8798	(21869)	..sss..
8799	(21868)	...c...
8800	(21867)	..ccc..
8801	(21866)	...c...
8802	(21865)	...hhhh
8803	(21864)	....v..
8804	(21863)	....v..
8805	(21862)	....v..
8806	(21861)	..qqv..
8807	(21860)	..qqc..
8808	(21859)	..sccc.
8809	(21858)	..s.c..
8810	(21857)	ssshhhh
8811	(21856)	.vqq...
8812	(21855)	.vqq...
8813	(21854)	.v.s...
8814	(21853)	.v.s...
8815	(21852)	.sss.c.
8816	(21851)	.v..ccc
8817	(21850)	.v...c.
8818	(21849)	.v.hhhh
8819	(21848)	.vqq.s.
8820	(21847)	.cqq.s.
8821	(21846)	cccsss.
8822	(21845)	.chhhh.
8823	(21844)	..v....
8824	(21843)	..v....
8825	(21842)	..v....
8826	(21841)	..v....
8827	(21840)	qqs....
8828	(21839)	qqs....
8829	(21838)	sss....
8830	(21837)	.c.....
8831	(21836)	ccc....
8832	(21835)	.c.....
8833	(21834)	.hhhh..
8834	(21833)	..qq...
8835	(21832)	..qqv..
8836	(21831)	...sv..
8837	(21830)	...sv..
8838	(21829)	.sssv..
8839	(21828)	..chhhh
8840	(21827)	.ccc.qq
8841	(21826)	..cs.qq
8842	(21825)	...s.v.
8843	(21824)	.sss.v.
8844	(21823)	...c.v.
8845	(21822)	..cccv.
8846	(21821)	...cqq.
8847	(21820)	hhhhqq.
8848	(21819)	..v..s.
8849	(21818)	..v..s.
8850	(21817)	..vsss.
8851	(21816)	..vc...
8852	(21815)	..ccc..
8853	(21814)	...c...
8854	(21813)	..hhhh.
8855	(21812)	..qqs..
8856	(21811)	..qqs..
8857	(21810)	..sss..
8858	(21809)	....c.v
8859	(21808)	...cccv
8860	(21807)	....c.v
8861	(21806)	.hhhh.v
8862	(21805)	...qq.s
8863	(21804)	.v.qq.s
8864	(21803)	.v.csss
8865	(21802)	.vccc..
8866	(21801)	.v.c...
8867	(21800)	.hhhh..
8868	(21799)	....v..
8869	(21798)	....v..
8870	(21797)	....v..
8871	(21796)	....v..
8872	(21795)	..qqs..
8873	(21794)	..qqs..
8874	(21793)	..sss..
8875	(21792)	..c.qq.
8876	(21791)	.cccqq.
8877	(21790)	..c.v..
8878	(21789)	hhhhv..
8879	(21788)	...sv..
8880	(21787)	...sv..
8881	(21786)	.sssc..
8882	(21785)	...ccc.
8883	(21784)	hhhhc..
8884	(21783)	..qq...
8885	(21782)	..qq...
8886	(21781)	..v....
8887	(21780)	..v....
8888	(21779)	..v.s..
8889	(21778)	..v.s..
8890	(21777)	..sss..
8891	(21776)	hhhh...
8892	(21775)	..qq...
8893	(21774)	..qq...
8894	(21773)	...v.c.
8895	(21772)	...vccc
8896	(21771)	...vsc.
8897	(21770)	...vs..
8898	(21769)	..sssc.
8899	(21768)	....ccc
8900	(21767)	.....c.
8901	(21766)	...hhhh
8902	(21765)	.qq.s..
8903	(21764)	.qq.s..
8904	(21763)	v.sss..
8905	(21762)	v..c...
8906	(21761)	v.ccc..
8907	(21760)	v..cv..
8908	(21759)	hhhhv..
8909	(21758)	..qqvs.
8910	(21757)	..qqvs.
8911	(21756)	...sss.
8912	(21755)	....c..
8913	(21754)	...ccc.
8914	(21753)	..v.c..
8915	(21752)	..vhhhh
8916	(21751)	qqvs...
8917	(21750)	qqvs...
8918	(21749)	.sss...
8919	(21748)	...c...
8920	(21747)	..ccc..
8921	(21746)	...c...
8922	(21745)	...hhhh
8923	(21744)	...v...
8924	(21743)	...v...
8925	(21742)	...vs..
8926	(21741)	...vs..
8927	(21740)	..sss..
8928	(21739)	...c...
8929	(21738)	..ccc..
8930	(21737)	...c...
8931	(21736)	..hhhh.
8932	(21735)	..v....
8933	(21734)	..v....
8934	(21733)	..v.s..
8935	(21732)	..v.s..
8936	(21731)	..sss..
8937	(21730)	....c..
8938	(21729)	...ccc.
8939	(21728)	qq..c..
8940	(21727)	qq..v..
8941	(21726)	.qq.v..
8942	(21725)	.qq.v..
8943	(21724)	hhhhv..
8944	(21723)	..qqs..
8945	(21722)	..qqs..
8946	(21721)	..sss..
8947	(21720)	....c..
8948	(21719)	...ccc.
8949	(21718)	....c..
8950	(21717)	.hhhh..
8951	(21716)	....v..
8952	(21715)	....v..
8953	(21714)	....v..
8954	(21713)	....v..
8955	(21712)	....s..
8956	(21711)	....s..
8957	(21710)	..sss..
8958	(21709)	...c...
8959	(21708)	qqccc..
8960	(21707)	qq.c...
8961	(21706)	hhhh...
8962	(21705)	..qq...
8963	(21704)	..qq...
8964	(21703)	..v....
8965	(21702)	..v....
8966	(21701)	..v.s..
8967	(21700)	..v.s..
8968	(21699)	..sss..
8969	(21698)	...c...
8970	(21697)	..ccc..
8971	(21696)	...c...
8972	(21695)	..hhhh.
8973	(21694)	.....v.
8974	(21693)	.....v.
8975	(21692)	.....vs
8976	(21691)	.....vs
8977	(21690)	....sss
8978	(21689)	.....c.
8979	(21688)	..qqccc
8980	(21687)	..qq.c.
8981	(21686)	...hhhh
8982	(21685)	....v..
8983	(21684)	....v..
8984	(21683)	....vs.
8985	(21682)	....vs.
8986	(21681)	...sss.
8987	(21680)	...hhhh
8988	(21679)	qq.v...
8989	(21678)	qq.vqq.
8990	(21677)	.c.vqq.
8991	(21676)	cccvc..
8992	(21675)	.csccc.
8993	(21674)	..s.c..
8994	(21673)	ssshhhh
8995	(21672)	..qqv..
8996	(21671)	..qqv..
8997	(21670)	..s.v..
8998	(21669)	..s.v..
8999	(21668)	ssshhhh
9000	(21667)	.c....s
9001	(21666)	ccc...s
9002	(21665)	.c.csss
9003	(21664)	qqccc..
9004	(21663)	qq.c...
9005	(21662)	.hhhh..
9006	(21661)	....v..
9007	(21660)	....v..
9008	(21659)	....v..
9009	(21658)	....v..
9010	(21657)	.qq.s..
9011	(21656)	.qq.s..
9012	(21655)	..sss..
9013	(21654)	...c...
9014	(21653)	..cccv.
9015	(21652)	...c.v.
9016	(21651)	.hhhhv.
9017	(21650)	....cv.
9018	(21649)	v..ccc.
9019	(21648)	v...c..
9020	(21647)	v...v..
9021	(21646)	v...v..
9022	(21645)	qqs.v..
9023	(21644)	qqs.v..
9024	(21643)	sss.s..
9025	(21642)	hhhhs..
9026	(21641)	..sss..
9027	(21640)	.qq.c..
9028	(21639)	.qqccc.
9029	(21638)	hhhhc..
9030	(21637)	..s.qq.
9031	(21636)	..s.qq.
9032	(21635)	sss.v..
9033	(21634)	..c.v..
9034	(21633)	.cccv..
9035	(21632)	..c.v..
9036	(21631)	..hhhh.
9037	(21630)	.qq....
9038	(21629)	.qq....
9039	(21628)	..v....
9040	(21627)	..v....
9041	(21626)	..vs...
9042	(21625)	..vs...
9043	(21624)	.sss...
9044	(21623)	.c.....
9045	(21622)	ccc....
9046	(21621)	.chhhh.
9047	(21620)	..qq...
9048	(21619)	..qq...
9049	(21618)	...sv..
9050	(21617)	...sv..
9051	(21616)	.sssv..
9052	(21615)	...cv..
9053	(21614)	..ccc..
9054	(21613)	...c...
9055	(21612)	...hhhh
9056	(21611)	..qq...
9057	(21610)	..qq...
9058	(21609)	..s....
9059	(21608)	..s...v
9060	(21607)	sss...v
9061	(21606)	..c...v
9062	(21605)	.ccc..v
9063	(21604)	..chhhh
9064	(21603)	....s..
9065	(21602)	....s..
9066	(21601)	qqsss..
9067	(21600)	qq.c...
9068	(21599)	.vccc..
9069	(21598)	.v.cv..
9070	(21597)	.v..v..
9071	(21596)	.v..v..
9072	(21595)	hhhhv..
9073	(21594)	.qq.s..
9074	(21593)	.qq.s..
9075	(21592)	.csss..
9076	(21591)	ccc....
9077	(21590)	.chhhh.
9078	(21589)	..v.qq.
9079	(21588)	..v.qq.
9080	(21587)	..v.s..
9081	(21586)	..v.s..
9082	(21585)	..sss..
9083	(21584)	....c..
9084	(21583)	...ccc.
9085	(21582)	hhhhc..
9086	(21581)	.qqs...
9087	(21580)	.qqs.c.
9088	(21579)	.sssccc
9089	(21578)	.hhhhc.
9090	(21577)	...qq.s
9091	(21576)	...qq.s
9092	(21575)	...vsss
9093	(21574)	...v.c.
9094	(21573)	...vccc
9095	(21572)	..vv.c.
9096	(21571)	..vhhhh
9097	(21570)	..vs...
9098	(21569)	..vs...
9099	(21568)	.sss...
9100	(21567)	..c..qq
9101	(21566)	.ccc.qq
9102	(21565)	..chhhh
9103	(21564)	....v..
9104	(21563)	....v..
9105	(21562)	....v..
9106	(21561)	.qqsvc.
9107	(21560)	.qqsccc
9108	(21559)	.sss.c.
9109	(21558)	..hhhh.
9110	(21557)	..qq...
9111	(21556)	..qq...
9112	(21555)	...v...
9113	(21554)	...v...
9114	(21553)	...vs..
9115	(21552)	...vs..
9116	(21551)	..sss..
9117	(21550)	....c..
9118	(21549)	...ccc.
9119	(21548)	....c..
9120	(21547)	..hhhh.
9121	(21546)	....qq.
9122	(21545)	....qq.
9123	(21544)	..v..s.
9124	(21543)	..v..s.
9125	(21542)	.vvsss.
9126	(21541)	.vvc...
9127	(21540)	.vccc..
9128	(21539)	.v.c...
9129	(21538)	.hhhh..
9130	(21537)	....qqs
9131	(21536)	qq..qqs
9132	(21535)	qqv.sss
9133	(21534)	v.v.c..
9134	(21533)	v.vccc.
9135	(21532)	v.v.c..
9136	(21531)	vchhhhs
9137	(21530)	ccc...s
9138	(21529)	.c..sss
9139	(21528)	.hhhh..
9140	(21527)	..v....
9141	(21526)	..v....
9142	(21525)	..v..s.
9143	(21524)	qqv..s.
9144	(21523)	qqcsss.
9145	(21522)	.ccc...
9146	(21521)	qqc....
9147	(21520)	qq.....
9148	(21519)	vhhhh..
9149	(21518)	v...s..
9150	(21517)	v...s..
9151	(21516)	v.sss..
9152	(21515)	hhhh...
9153	(21514)	.qq....
9154	(21513)	.qq....
9155	(21512)	..v....
9156	(21511)	..v....
9157	(21510)	..v.c..
9158	(21509)	..vccc.
9159	(21508)	..s.cc.
9160	(21507)	..s.ccc
9161	(21506)	sss..c.
9162	(21505)	..hhhh.
9163	(21504)	..qq...
9164	(21503)	..qq...
9165	(21502)	..v....
9166	(21501)	..v...s
9167	(21500)	..v...s
9168	(21499)	..vcsss
9169	(21498)	..ccc..
9170	(21497)	...c...
9171	(21496)	...hhhh
9172	(21495)	....v..
9173	(21494)	....v..
9174	(21493)	....v..
9175	(21492)	....v..
9176	(21491)	qq..s..
9177	(21490)	qq..s..
9178	(21489)	.csss..
9179	(21488)	ccc....
9180	(21487)	.c.....
9181	(21486)	qq.hhhh
9182	(21485)	qq..s..
9183	(21484)	v...s..
9184	(21483)	v.sss..
9185	(21482)	v...c..
9186	(21481)	v..ccc.
9187	(21480)	hhhhc..
9188	(21479)	...v...
9189	(21478)	...v...
9190	(21477)	.qqvs..
9191	(21476)	.qqvs..
9192	(21475)	..sss..
9193	(21474)	....c..
9194	(21473)	...ccc.
9195	(21472)	hhhhc..
9196	(21471)	..qqs..
9197	(21470)	..qqs..
9198	(21469)	..sss..
9199	(21468)	...c...
9200	(21467)	..ccc..
9201	(21466)	...c...
9202	(21465)	.hhhh..
9203	(21464)	..qqv..
9204	(21463)	..qqv..
9205	(21462)	..v.v..
9206	(21461)	..v.v..
9207	(21460)	..v.s..
9208	(21459)	..v.s..
9209	(21458)	.csss..
9210	(21457)	ccc....
9211	(21456)	.c.....
9212	(21455)	.hhhh..
9213	(21454)	....v..
9214	(21453)	....v..
9215	(21452)	.qq.vs.
9216	(21451)	.qq.vs.
9217	(21450)	..csss.
9218	(21449)	.ccc...
9219	(21448)	..c....
9220	(21447)	..hhhh.
9221	(21446)	....v..
9222	(21445)	qq.sv..
9223	(21444)	qq.sv..
9224	(21443)	.sssv..
9225	(21442)	.c..v..
9226	(21441)	ccc.v..
9227	(21440)	.c..v..
9228	(21439)	hhhhv..
9229	(21438)	..qqs..
9230	(21437)	..qqs..
9231	(21436)	..sss..
9232	(21435)	..c....
9233	(21434)	.ccc...
9234	(21433)	.vc....
9235	(21432)	.v.hhhh
9236	(21431)	.v.qq..
9237	(21430)	.vcqqs.
9238	(21429)	.ccc.s.
9239	(21428)	..csss.
9240	(21427)	..hhhh.
9241	(21426)	...v...
9242	(21425)	...v...
9243	(21424)	...v.s.
9244	(21423)	...v.s.
9245	(21422)	...sss.
9246	(21421)	...c...
9247	(21420)	..ccc..
9248	(21419)	...c...
9249	(21418)	..hhhh.
9250	(21417)	..qq...
9251	(21416)	..qq...
9252	(21415)	..v....
9253	(21414)	..v....
9254	(21413)	qqv.s..
9255	(21412)	qqv.s..
9256	(21411)	.csss..
9257	(21410)	ccc....
9258	(21409)	.c.....
9259	(21408)	.hhhh..
9260	(21407)	...v...
9261	(21406)	...v...
9262	(21405)	...vs..
9263	(21404)	...vs..
9264	(21403)	..sss..
9265	(21402)	.qq.c..
9266	(21401)	.qqccc.
9267	(21400)	hhhhc..
9268	(21399)	.qqs...
9269	(21398)	.qqs...
9270	(21397)	.sssc..
9271	(21396)	...ccc.
9272	(21395)	....c..
9273	(21394)	.hhhh..
9274	(21393)	..qq...
9275	(21392)	..qq...
9276	(21391)	...v...
9277	(21390)	...v...
9278	(21389)	...vs..
9279	(21388)	v..vs..
9280	(21387)	v.sss..
9281	(21386)	v...c..
9282	(21385)	v..ccc.
9283	(21384)	hhhhc..
